Produced qty	Material	Registration date	Batch
1609585.00000	7248687	2015-03-19 00:00:00	45491
592135.00000	7256817	2015-06-23 00:00:00	90525
282665.00000	7256906	2015-06-23 00:00:00	90525
269450.00000	7256914	2015-05-08 00:00:00	160778
133801.00000	7256914	2015-05-12 00:00:00	160778
1093224.00000	7257120	2015-05-13 00:00:00	160778
221781.00000	7268750	2015-05-13 00:00:00	160778
1204860.00000	7244002	2015-03-19 00:00:00	269105
1178888.00000	7248555	2015-04-01 00:00:00	78298
814345.00000	7256922	2015-04-30 00:00:00	303018
385465.00000	7256906	2015-06-26 00:00:00	463836
630658.00000	7256906	2015-06-23 00:00:00	463836
823819.00000	7239602	2015-03-19 00:00:00	167629
661841.00000	7256906	2015-06-26 00:00:00	33518
1406617.00000	7522568	2015-04-07 00:00:00	181519
1340071.00000	7257120	2015-05-13 00:00:00	255615
1033216.00000	7244002	2015-03-19 00:00:00	326470
1054533.00000	7243529	2015-04-01 00:00:00	72696
1001209.00000	7257163	2015-05-04 00:00:00	476933
492170.00000	7256922	2015-04-30 00:00:00	476933
585748.00000	7257139	2015-05-04 00:00:00	376728
547964.00000	7257163	2015-05-04 00:00:00	376728
224735.00000	7533535	2015-10-14 00:00:00	274023
1196571.00000	7533535	2015-10-26 00:00:00	274023
220188.00000	7533535	2015-11-24 00:00:00	274023
1421457.00000	7239602	2015-03-19 00:00:00	241696
1375643.00000	7256906	2015-06-26 00:00:00	111490
534713.00000	7256914	2015-05-18 00:00:00	196159
381152.00000	7257120	2015-05-13 00:00:00	196159
391891.00000	7530650	2015-11-18 00:00:00	196159
1647689.00000	7227574	2015-03-26 00:00:00	234166
689174.00000	7243529	2015-04-16 00:00:00	117144
504637.00000	7257414	2015-05-04 00:00:00	509646
338568.00000	7257139	2015-05-04 00:00:00	509646
3303.00000	7256833	2015-05-11 00:00:00	509646
137012.00000	7256922	2015-05-04 00:00:00	509646
759289.00000	7257562	2015-05-11 00:00:00	218613
184399.00000	7256833	2015-05-11 00:00:00	218613
1395359.00000	7509243	2015-07-09 00:00:00	169458
219785.00000	7509243	2015-07-13 00:00:00	169458
1084911.00000	7532113	2015-07-10 00:00:00	169458
410413.00000	7532130	2015-08-19 00:00:00	169458
664798.00000	7532415	2015-08-10 00:00:00	169458
913603.00000	7243502	2015-03-26 00:00:00	262165
1339914.00000	7256906	2015-06-26 00:00:00	82268
46235.00000	7257341	2015-05-18 00:00:00	395734
13411.00000	7531435	2015-11-09 00:00:00	395734
358054.00000	7507933	2015-11-16 00:00:00	395734
50935.00000	7507933	2015-09-28 00:00:00	395734
94725.00000	7507933	2015-12-17 00:00:00	395734
35832.00000	7530412	2015-11-16 00:00:00	395734
158967.00000	7530889	2015-10-19 00:00:00	395734
782619.00000	7257260	2015-05-18 00:00:00	395734
1554660.00000	7221266	2015-03-26 00:00:00	33751
52190.00000	7256248	2015-06-02 00:00:00	374867
2119697.00000	7256248	2015-06-02 00:00:00	374867
786084.00000	7257562	2015-05-11 00:00:00	45545
940225.00000	7257562	2015-05-18 00:00:00	432267
579114.00000	7257562	2015-05-11 00:00:00	432267
46117.00000	7509243	2015-10-13 00:00:00	466790
26768.00000	7509243	2015-09-07 00:00:00	466790
853983.00000	7509243	2015-09-24 00:00:00	466790
81704.00000	7509251	2015-09-01 00:00:00	466790
588743.00000	7532113	2015-09-18 00:00:00	466790
1031265.00000	7532091	2015-08-12 00:00:00	466790
390650.00000	7532580	2015-09-01 00:00:00	466790
61118.00000	7532571	2015-09-07 00:00:00	466790
115250.00000	7532539	2015-09-04 00:00:00	466790
997556.00000	7248687	2015-03-26 00:00:00	338533
1505383.00000	7256906	2015-06-26 00:00:00	188627
422681.00000	7257341	2015-05-18 00:00:00	399541
222593.00000	7256892	2015-06-03 00:00:00	399541
474218.00000	7256620	2015-06-03 00:00:00	399541
203287.00000	7262779	2015-06-04 00:00:00	399541
50533.00000	7263708	2015-05-18 00:00:00	399541
1694643.00000	7221266	2015-03-26 00:00:00	174623
1840596.00000	7256248	2015-06-09 00:00:00	449975
274203.00000	7257562	2015-05-18 00:00:00	292185
841781.00000	7256922	2015-05-19 00:00:00	292185
367282.00000	7258658	2015-05-18 00:00:00	80037
336540.00000	7256922	2015-05-19 00:00:00	80037
1979941.00000	7532130	2015-08-19 00:00:00	278384
1732210.00000	7248687	2015-03-26 00:00:00	528195
1380600.00000	7256906	2015-06-26 00:00:00	488165
1018056.00000	7256914	2015-05-18 00:00:00	1556
2200604.00000	7221266	2015-03-26 00:00:00	294675
1580409.00000	7256248	2015-06-15 00:00:00	291546
36487.00000	7256248	2015-06-15 00:00:00	291546
74677.00000	7257538	2015-05-29 00:00:00	336529
691955.00000	7256922	2015-05-19 00:00:00	336529
965143.00000	7257538	2015-05-29 00:00:00	389847
1113866.00000	7257392	2015-05-29 00:00:00	85659
1427585.00000	7256906	2015-06-26 00:00:00	416768
577079.00000	7522568	2015-04-09 00:00:00	46016
306881.00000	7528787	2015-04-10 00:00:00	46016
257531.00000	7528787	2015-04-08 00:00:00	46016
106820.00000	7529503	2015-04-08 00:00:00	46016
867578.00000	7244002	2015-04-01 00:00:00	86947
1264087.00000	7257538	2015-05-29 00:00:00	358969
1296423.00000	7257538	2015-05-29 00:00:00	157278
908355.00000	7257392	2015-05-29 00:00:00	9410
677718.00000	7256906	2015-06-26 00:00:00	60362
855717.00000	7522568	2015-04-14 00:00:00	251170
86426.00000	7530153	2015-04-13 00:00:00	251170
178879.00000	7528787	2015-04-13 00:00:00	251170
1743232.00000	7244002	2015-04-01 00:00:00	276264
333070.00000	7257139	2015-06-01 00:00:00	292655
635290.00000	7257538	2015-05-29 00:00:00	292655
333539.00000	7257414	2015-06-09 00:00:00	393025
637866.00000	7257139	2015-06-01 00:00:00	393025
148357.00000	7256922	2015-06-01 00:00:00	393025
106875.00000	7532113	2015-09-18 00:00:00	226256
487658.00000	7532580	2015-09-01 00:00:00	226256
1315545.00000	7532180	2015-08-31 00:00:00	226256
1958514.00000	7257392	2015-05-29 00:00:00	161411
96090.00000	7256477	2015-05-29 00:00:00	161411
1011653.00000	7244002	2015-04-01 00:00:00	208856
15322.00000	7257414	2015-06-09 00:00:00	205686
1274280.00000	7256922	2015-06-15 00:00:00	205686
174608.00000	7256833	2015-06-17 00:00:00	482203
529219.00000	7256922	2015-06-15 00:00:00	482203
182405.00000	7256922	2015-06-18 00:00:00	482203
1128612.00000	7256477	2015-05-29 00:00:00	256072
488315.00000	7256639	2015-05-29 00:00:00	256072
2163404.00000	7244002	2015-04-01 00:00:00	416333
1385194.00000	7256922	2015-06-18 00:00:00	80783
1058172.00000	7248687	2015-04-01 00:00:00	435533
1188685.00000	7522568	2015-04-17 00:00:00	435842
110696.00000	7530153	2015-04-20 00:00:00	435842
1169631.00000	7255853	2015-04-01 00:00:00	139786
1518816.00000	7255861	2015-06-22 00:00:00	516969
325923.00000	7256922	2015-06-19 00:00:00	354446
597640.00000	7256922	2015-06-18 00:00:00	354446
1719934.00000	7248687	2015-04-01 00:00:00	513990
1034531.00000	7522568	2015-04-27 00:00:00	222805
1289300.00000	7256922	2015-06-19 00:00:00	60822
2020344.00000	7259646	2015-04-01 00:00:00	332596
688291.00000	7257392	2015-05-29 00:00:00	505423
12359.00000	7257392	2015-06-03 00:00:00	505423
206554.00000	7258917	2015-05-29 00:00:00	505423
195913.00000	7256639	2015-05-29 00:00:00	505423
590306.00000	7256639	2015-06-09 00:00:00	505423
1394743.00000	7256922	2015-06-19 00:00:00	375249
521215.00000	7526610	2015-06-24 00:00:00	483123
671002.00000	7257562	2015-07-09 00:00:00	360015
422383.00000	7256922	2015-06-19 00:00:00	360015
315154.00000	7509243	2015-10-13 00:00:00	159626
34540.00000	7509243	2015-09-07 00:00:00	159626
166440.00000	7509243	2015-09-30 00:00:00	159626
768930.00000	7532180	2015-09-25 00:00:00	159626
1164468.00000	7257066	2015-06-17 00:00:00	130165
504647.00000	7256639	2015-06-09 00:00:00	130165
422109.00000	7256906	2015-06-26 00:00:00	168903
198944.00000	7256906	2015-06-30 00:00:00	168903
1239744.00000	7256914	2015-05-18 00:00:00	288031
1129340.00000	7221266	2015-04-16 00:00:00	466014
1022014.00000	7256248	2015-06-25 00:00:00	396568
838197.00000	7252501	2015-04-16 00:00:00	217290
526601.00000	7257562	2015-07-09 00:00:00	157218
549108.00000	7258658	2015-07-03 00:00:00	157218
488057.00000	7526610	2015-08-11 00:00:00	516754
514248.00000	7257139	2015-07-09 00:00:00	449538
641465.00000	7257562	2015-07-09 00:00:00	449538
800758.00000	7509243	2015-08-31 00:00:00	188985
1027390.00000	7248687	2015-04-16 00:00:00	153044
1414493.00000	7259212	2015-04-16 00:00:00	125890
208055.00000	7256914	2015-05-18 00:00:00	305678
1127738.00000	7256914	2015-05-27 00:00:00	305678
635018.00000	7257325	2015-05-18 00:00:00	305678
2137795.00000	7221266	2015-04-16 00:00:00	446887
1776664.00000	7256248	2015-06-16 00:00:00	286052
923518.00000	7259212	2015-04-16 00:00:00	255007
210546.00000	7257414	2015-07-14 00:00:00	57004
295856.00000	7257139	2015-07-09 00:00:00	57004
417367.00000	7256833	2015-07-14 00:00:00	57004
334196.00000	7526610	2015-08-11 00:00:00	41270
330090.00000	7257414	2015-07-14 00:00:00	282312
499177.00000	7257139	2015-07-21 00:00:00	282312
136643.00000	7256922	2015-07-14 00:00:00	282312
1197893.00000	7248687	2015-04-16 00:00:00	42955
627848.00000	7259212	2015-04-16 00:00:00	94536
13341.00000	7256914	2015-06-03 00:00:00	495252
805930.00000	7256914	2015-05-27 00:00:00	495252
156221.00000	7257252	2015-05-27 00:00:00	495252
604114.00000	7256809	2015-06-08 00:00:00	495252
861654.00000	7221266	2015-04-16 00:00:00	113347
1916602.00000	7256248	2015-06-18 00:00:00	397292
845601.00000	7259212	2015-04-22 00:00:00	319244
1188688.00000	7253389	2015-05-29 00:00:00	445192
1935823.00000	7255853	2015-04-16 00:00:00	62802
1161888.00000	7255861	2015-07-07 00:00:00	480244
264605.00000	7257139	2015-07-21 00:00:00	50716
675593.00000	7257163	2015-07-22 00:00:00	50716
174603.00000	7256922	2015-07-28 00:00:00	50716
1592811.00000	7239602	2015-04-16 00:00:00	303349
880747.00000	7256906	2015-06-30 00:00:00	310958
789377.00000	7256914	2015-06-08 00:00:00	53626
768100.00000	7256809	2015-06-08 00:00:00	53626
1889359.00000	7244002	2015-04-16 00:00:00	269242
1029953.00000	7259212	2015-04-23 00:00:00	127364
1006200.00000	7263694	2015-04-23 00:00:00	68953
920300.00000	7253389	2015-04-16 00:00:00	68953
1906830.00000	7255853	2015-04-23 00:00:00	243217
842645.00000	7255861	2015-07-12 00:00:00	118040
46973.00000	7255861	2015-07-13 00:00:00	118040
375236.00000	7257139	2015-08-04 00:00:00	66411
559566.00000	7258658	2015-08-04 00:00:00	66411
120329.00000	7256922	2015-07-28 00:00:00	66411
76681.00000	7533136	2015-12-04 00:00:00	299529
203118.00000	7533136	2015-11-06 00:00:00	299529
207593.00000	7533713	2015-11-20 00:00:00	299529
375907.00000	7533535	2015-11-02 00:00:00	299529
999013.00000	7533535	2015-10-28 00:00:00	299529
709832.00000	7533535	2015-11-05 00:00:00	299529
1861802.00000	7239602	2015-04-16 00:00:00	439826
1239879.00000	7256906	2015-06-30 00:00:00	8365
1750332.00000	7262779	2015-06-04 00:00:00	5510
1236657.00000	7244002	2015-04-16 00:00:00	83889
1501499.00000	7243499	2015-04-23 00:00:00	489676
219275.00000	7257414	2015-08-10 00:00:00	87146
336651.00000	7257139	2015-08-04 00:00:00	87146
313248.00000	7256833	2015-08-04 00:00:00	87146
1281168.00000	7255853	2015-05-08 00:00:00	482946
1788731.00000	7255861	2015-07-15 00:00:00	410485
957201.00000	7256906	2015-06-30 00:00:00	245722
47806.00000	7533128	2015-11-12 00:00:00	236061
1156649.00000	7533535	2015-11-04 00:00:00	236061
277326.00000	7533535	2015-11-19 00:00:00	236061
1048600.00000	7533535	2015-11-12 00:00:00	236061
485216.00000	7257651	2015-06-17 00:00:00	15586
535180.00000	7257066	2015-06-17 00:00:00	15586
312752.00000	7256639	2015-06-17 00:00:00	15586
1094980.00000	7256906	2015-06-30 00:00:00	115502
366146.00000	7256620	2015-06-08 00:00:00	319350
173514.00000	7262779	2015-06-04 00:00:00	319350
1155223.00000	7263708	2015-06-04 00:00:00	319350
1657089.00000	7244002	2015-04-16 00:00:00	530159
1421879.00000	7243499	2015-04-23 00:00:00	236904
252112.00000	7257414	2015-08-10 00:00:00	498575
127371.00000	7257562	2015-08-31 00:00:00	498575
389552.00000	7256833	2015-08-10 00:00:00	498575
92999.00000	7256922	2015-08-10 00:00:00	498575
419172.00000	7256922	2015-08-19 00:00:00	498575
345998.00000	7256868	2015-07-03 00:00:00	508639
659078.00000	7257228	2015-07-03 00:00:00	508639
142677.00000	7256906	2015-06-30 00:00:00	508639
62689.00000	7533063	2015-09-04 00:00:00	413164
692590.00000	7533535	2015-12-04 00:00:00	413164
979614.00000	7533535	2015-11-12 00:00:00	413164
412531.00000	7533535	2015-11-10 00:00:00	413164
558307.00000	7533535	2015-11-24 00:00:00	413164
1206649.00000	7257651	2015-06-17 00:00:00	456112
304021.00000	7256868	2015-07-03 00:00:00	337369
1043290.00000	7256906	2015-07-09 00:00:00	337369
301570.00000	7256892	2015-06-08 00:00:00	321247
266642.00000	7256620	2015-06-08 00:00:00	321247
1125580.00000	7257260	2015-06-08 00:00:00	321247
1111698.00000	7255853	2015-04-16 00:00:00	179962
1987086.00000	7264305	2015-06-30 00:00:00	161010
58382.00000	7264305	2015-06-30 00:00:00	161010
1302001.00000	7243529	2015-04-23 00:00:00	56081
1464063.00000	7257562	2015-08-31 00:00:00	372137
1388899.00000	7256906	2015-07-09 00:00:00	356050
48654.00000	7533128	2015-12-07 00:00:00	151235
63270.00000	7534078	2015-12-08 00:00:00	151235
135844.00000	7533411	2015-12-21 00:00:00	151235
863147.00000	7533535	2015-12-01 00:00:00	151235
1186562.00000	7533535	2015-12-02 00:00:00	151235
447949.00000	7533535	2015-11-24 00:00:00	151235
1976039.00000	7248687	2015-04-16 00:00:00	223654
1133423.00000	7259212	2015-04-23 00:00:00	174059
1474777.00000	7259646	2015-04-23 00:00:00	482520
1980588.00000	7255853	2015-04-16 00:00:00	204728
1709654.00000	7255861	2015-07-05 00:00:00	515716
59009.00000	7255861	2015-07-05 00:00:00	515716
1303390.00000	7243529	2015-05-08 00:00:00	229820
682809.00000	7257562	2015-08-31 00:00:00	174041
700036.00000	7256906	2015-07-09 00:00:00	457221
1339690.00000	7533110	2015-12-10 00:00:00	197523
397867.00000	7533144	2015-12-04 00:00:00	197523
1022415.00000	7533136	2015-12-04 00:00:00	197523
21200.00000	7533616	2015-12-15 00:00:00	197523
118576.00000	7533535	2015-12-22 00:00:00	197523
1131317.00000	7248687	2015-04-16 00:00:00	169799
1001831.00000	7259212	2015-04-23 00:00:00	134428
1940728.00000	7248687	2015-04-23 00:00:00	317468
1984278.00000	7244002	2015-04-16 00:00:00	451178
1167765.00000	7259212	2015-05-08 00:00:00	257241
863403.00000	7257562	2015-08-31 00:00:00	514065
730043.00000	7256906	2015-07-09 00:00:00	127895
1589927.00000	7239602	2015-04-16 00:00:00	264670
1100258.00000	7259212	2015-05-08 00:00:00	221509
1320877.00000	7522568	2015-04-30 00:00:00	394853
74648.00000	7529759	2015-04-30 00:00:00	394853
123726.00000	7530153	2015-04-29 00:00:00	394853
125395.00000	7528787	2015-04-28 00:00:00	394853
221999.00000	7529503	2015-04-29 00:00:00	394853
1020981.00000	7256914	2015-06-08 00:00:00	385456
309469.00000	7256434	2015-06-08 00:00:00	385456
2136274.00000	7244002	2015-04-23 00:00:00	23760
667083.00000	7259212	2015-05-08 00:00:00	87485
842040.00000	7257562	2015-08-31 00:00:00	50459
196452.00000	7256868	2015-07-06 00:00:00	518432
1037692.00000	7256906	2015-07-09 00:00:00	518432
1552781.00000	7264674	2015-04-23 00:00:00	376031
1326810.00000	7259212	2015-05-08 00:00:00	254458
2398929.00000	7522568	2015-05-08 00:00:00	420651
177811.00000	7529538	2015-05-11 00:00:00	420651
110082.00000	7530153	2015-05-06 00:00:00	420651
324258.00000	7528787	2015-05-05 00:00:00	420651
121806.00000	7529503	2015-05-06 00:00:00	420651
470640.00000	7256914	2015-06-08 00:00:00	337397
563827.00000	7257600	2015-06-08 00:00:00	337397
347484.00000	7256434	2015-06-08 00:00:00	337397
225373.00000	7256981	2015-06-08 00:00:00	337397
1951327.00000	7221266	2015-04-23 00:00:00	214886
67986.00000	7256248	2015-07-10 00:00:00	304970
1539191.00000	7256248	2015-07-10 00:00:00	304970
1291989.00000	7259212	2015-05-08 00:00:00	268999
1099239.00000	7257562	2015-08-31 00:00:00	88649
218424.00000	7257503	2015-07-10 00:00:00	523503
242419.00000	7256868	2015-07-06 00:00:00	523503
566832.00000	7257147	2015-07-13 00:00:00	523503
1584185.00000	7264674	2015-04-23 00:00:00	158253
1011037.00000	7259212	2015-05-08 00:00:00	304420
1996252.00000	7522568	2015-05-26 00:00:00	463883
75895.00000	7529465	2015-05-27 00:00:00	463883
43450.00000	7530153	2015-05-12 00:00:00	463883
388431.00000	7528787	2015-05-26 00:00:00	463883
37941.00000	7528370	2015-05-12 00:00:00	463883
52853.00000	7528370	2015-05-27 00:00:00	463883
170896.00000	7529503	2015-05-12 00:00:00	463883
270976.00000	7257600	2015-06-09 00:00:00	518410
155070.00000	7257570	2015-06-09 00:00:00	518410
306697.00000	7257252	2015-06-09 00:00:00	518410
56379.00000	7256809	2015-06-09 00:00:00	518410
529481.00000	7257325	2015-06-08 00:00:00	518410
237120.00000	7256981	2015-06-08 00:00:00	518410
1216740.00000	7221266	2015-04-23 00:00:00	415231
1244670.00000	7256248	2015-07-05 00:00:00	80891
70579.00000	7256248	2015-07-05 00:00:00	80891
741756.00000	7259212	2015-05-08 00:00:00	364351
613244.00000	7257562	2015-08-31 00:00:00	376695
131548.00000	7257562	2015-09-03 00:00:00	376695
416557.00000	7256868	2015-07-13 00:00:00	271052
144443.00000	7257147	2015-07-13 00:00:00	271052
495404.00000	7257422	2015-07-13 00:00:00	271052
97333.00000	7533136	2016-01-22 00:00:00	37497
293950.00000	7533985	2015-12-17 00:00:00	37497
1564225.00000	7533535	2015-12-14 00:00:00	37497
1830914.00000	7254180	2015-04-23 00:00:00	42599
977170.00000	7256906	2015-07-15 00:00:00	451890
61033.00000	7257422	2015-07-13 00:00:00	451890
200639.00000	7256914	2015-06-11 00:00:00	187010
471587.00000	7256914	2015-06-12 00:00:00	187010
545837.00000	7257600	2015-06-12 00:00:00	187010
37574.00000	7257600	2015-06-09 00:00:00	187010
1143619.00000	7227574	2015-04-23 00:00:00	119534
666368.00000	7259212	2015-05-08 00:00:00	353852
1169858.00000	7257562	2015-09-03 00:00:00	490110
748652.00000	7256906	2015-07-15 00:00:00	274135
667966.00000	7533110	2016-01-22 00:00:00	76838
426215.00000	7533128	2015-12-21 00:00:00	76838
72384.00000	7533128	2016-02-01 00:00:00	76838
199097.00000	7533411	2015-12-21 00:00:00	76838
679745.00000	7533535	2015-12-22 00:00:00	76838
161929.00000	7533535	2016-02-12 00:00:00	76838
947247.00000	7533535	2015-12-21 00:00:00	76838
1175699.00000	7257651	2015-06-17 00:00:00	129798
1103420.00000	7252501	2015-05-08 00:00:00	422304
410155.00000	7256892	2015-06-08 00:00:00	100654
172623.00000	7257813	2015-06-15 00:00:00	100654
899529.00000	7257260	2015-06-15 00:00:00	100654
1739949.00000	7244002	2015-05-08 00:00:00	314591
998277.00000	7257562	2015-09-03 00:00:00	431743
1242886.00000	7256817	2015-07-16 00:00:00	222533
192495.00000	7256906	2015-07-15 00:00:00	222533
82721.00000	7257651	2015-06-17 00:00:00	75192
859446.00000	7263759	2015-06-18 00:00:00	75192
1052978.00000	7243499	2015-05-08 00:00:00	516819
583269.00000	7257341	2015-06-15 00:00:00	106392
852964.00000	7257597	2015-06-15 00:00:00	106392
171977.00000	7257813	2015-06-15 00:00:00	106392
1849530.00000	7244002	2015-05-08 00:00:00	52402
1331326.00000	7257562	2015-09-03 00:00:00	302467
1200241.00000	7256817	2015-07-16 00:00:00	426021
346338.00000	7256477	2015-06-18 00:00:00	255949
